oa21cd,oa_median_priceper,oa_mean_priceper,oa_avg_price,transaction_count,postcode_count,source_file_count
E00175115,2382.78247501922,2598.3414389769882,192873.8917748918,231,6,1
E00175118,2426.6244154565547,2586.9084729143206,177319.925,80,2,1
E00175119,2308.78787878788,2850.5008967288045,170694.2857142857,28,1,1
E00175120,2812.5,3021.7434594922374,170527.04081632654,98,3,1
E00175121,2315.192300663265,2466.654080874014,139611.9090909091,44,2,1
E00175122,1966.513278515195,1998.8768520669087,124122.5,28,2,1
E00175123,2301.393728223,2416.2997880667954,176908.86363636365,22,1,1
E00175124,4231.31170662905,4082.766403396156,245397.85333333333,75,4,1
E00175125,2717.39130434783,2853.0528995244167,164424.73544973545,189,3,1
E00175126,4431.81818181818,4713.0145548288565,273157.8231292517,147,5,1
E00175127,3163.63636363636,3184.3408158531365,161721.0732984293,191,6,1
E00175128,3096.77419354839,3009.9983373345844,225479.64864864864,111,5,1
E00175129,2240.43893959148,2530.2454328314266,206374.58870967742,124,5,1
E00175130,2672.00346170489,2752.892698338734,231052.63157894736,19,1,1
E00175131,3714.3571785893,4010.700319706912,211439.30693069307,101,4,1
E00175132,2184.42089607734,2292.7634244063156,134594.32432432432,37,5,1
E00175133,2238.53868194842,2331.150728840866,140035.9076923077,65,5,1
E00175134,3680.30379256966,3790.2421565773393,245011.59375,224,2,1
E00175135,3384.958691341705,3416.524525211932,205577.5,66,2,1
E00175136,2636.6687221326247,2798.6848602281184,188170.61728395062,162,5,1
E00175137,3503.044678931215,3822.8779348680623,210778.66455696203,158,2,1
E00175138,6104.700854700855,5196.443920530252,214592.1052631579,38,2,1
E00175139,3728.81355932203,3875.466205078314,222635.54545454544,165,3,1
E00175140,3358.3774193548397,3385.871512113315,191814.71818181817,110,2,1
E00175141,3510.0,3514.035661886296,193080.74093264248,193,6,1
E00175142,3416.35269498411,3417.687570247798,197908.4296875,128,5,1
E00175143,3109.7041847041846,3072.3692478832927,262990.8333333333,108,5,1
E00175144,1974.975,2406.0754669849252,186258.82653061225,98,3,1
E00175145,3817.81647689216,3848.7653940906953,266761.512605042,119,4,1
E00175146,3054.91105955143,3224.682475222089,229295.13953488372,215,4,1
E00175147,4255.24405002017,4485.191960882814,321431.3309859155,142,4,1
E00175148,4433.91791044776,4772.994157619733,273450.96376811597,138,4,1
E00175149,4311.36966126657,4490.233745574828,313750.77987421385,159,2,1
E00175150,3188.33956515718,3308.8330541922046,267750.3214285714,112,3,1
E00175151,2946.08115619789,3250.604888314411,209809.0909090909,11,2,1
E00175152,3151.12806901128,3273.9004314639064,214781.91366906476,139,3,1
E00175153,2812.0629238171,3067.353283310816,229979.09523809524,84,3,1
E00175155,3649.82057416268,3865.363284405894,218486.4906542056,214,2,1
E00175156,3655.5555555555547,3660.9395049527407,225395.72413793104,58,3,1
E00175158,1540.54054054054,2057.285416996202,133679.92307692306,65,4,1
E00175159,3421.97035745423,3794.225672843957,584889.32,225,7,1
E00175160,3689.0804597701153,3736.119866509054,467922.5078740158,254,9,1
E00175161,3291.66666666667,3488.565314333939,507226.52156862745,255,8,1
E00175162,3267.1957671957653,3510.2641899920163,266341.1857142857,140,4,1
E00175163,3509.85221674877,3940.165368749979,414686.72769953054,213,10,1
E00175164,3253.223527356435,3534.01834404862,320283.2355371901,242,5,1
E00175165,2988.841362701195,2857.354872158523,150283.078125,64,2,1
E00175166,2901.16279069767,3065.4984465930747,281359.3333333333,105,3,1
E00175167,2581.06732586884,3344.242494601143,274779.6,25,2,1
E00175168,3081.39534883721,3407.948745811593,184586.104,125,3,1
E00175169,2443.77545599433,2605.6180518884394,247524.50704225354,71,4,1
E00175170,2521.205357142855,2833.1247839818825,235737.125,40,1,1
E00175171,2180.265137081085,2550.7381736782236,164573.63095238095,84,5,1
E00175172,3017.4425632372304,2915.3752549475835,193148.92,150,6,1
E00175173,3031.75363012606,3384.6003750852115,222663.54918032786,244,4,1
E00175174,2643.817204301075,2744.857978262606,339251.39705882355,68,7,1
E00175175,3744.92404872913,3744.2631437292503,231338.75968992247,129,4,1
E00175176,3392.0704845815,3550.163811421735,315824.367816092,87,4,1
E00175177,4670.32967032967,4433.243046945507,343170.28571428574,105,5,1
E00175178,3141.02564102564,3586.0254882901445,389050.7322834646,127,5,1
E00175179,2721.51898734177,2687.0951759104305,236799.83870967742,31,2,1
E00175180,12242.05182613105,11075.639693227798,633603.375,24,2,1
E00175181,7111.11111111111,7344.823246289539,573580.040609137,197,3,1
E00175182,6794.97268066074,7384.237397637631,637823.15625,160,2,1
E00175185,6497.1524319807995,6504.5596236123865,315698.2,110,1,1
E00175186,15569.4897959184,13643.029787474467,885552.6421052632,95,4,1
E00175187,7023.80952380952,8205.7889640555,577620.9973474802,377,13,1
E00175188,5454.417798764291,6837.30963719013,388427.65972222225,144,1,1
E00175192,10734.0067340067,10304.201735336657,1129055.5555555555,18,6,1
E00175193,10942.2492401216,38383.45449648272,869544.1975308642,81,12,1
E00175194,15370.3703703704,13851.309783771965,1420733.4876033058,121,20,1
E00175196,24121.2956581668,26095.809320935987,3064751.746987952,83,10,1
E00175197,4382.291422813135,5154.31873606743,375044.7708333333,48,2,1
E00175198,6700.0,8023.220753286461,426601.875739645,169,5,1
E00175199,7840.863401794785,11527.693313398235,697604.0169491526,118,3,1
E00175200,5218.88144570805,5625.99341160377,359565.2173913043,23,2,1
E00175201,5520.32513795812,6082.2740353185145,372751.58035714284,112,4,1
E00175203,6541.0779696494,6541.0779696494,250000.0,1,1,1
E00175206,6970.08514806721,11367.030506477722,1487797.3778409092,352,14,1
E00175207,6216.88034188034,8647.46953884537,1348994.0661764706,136,23,1
E00175210,6187.258190427985,7517.858010532553,638996.625,264,2,1
E00175211,5638.679476012515,6771.838720391398,579090.8608695652,230,3,1
E00175215,6744.25569075435,9905.959518512034,476835.0,12,2,1
E00175217,9433.96226415094,10428.882166358382,809703.4061696659,389,4,1
E00175218,6500.0,10050.022241888399,1390081.5042016807,119,10,1
E00175219,4983.55263157895,9889.778895289875,2003170.3714285714,70,22,1
E00175220,6236.48648648649,7425.911903512841,599741.2105263158,95,4,1
E00175221,3075.062266500625,3278.884943187409,267846.4285714286,14,2,1
E00175222,4136.574074074075,5907.975149921836,372200.125,8,2,1
E00175226,7261.952629243235,9184.838898061187,1134683.1445783132,166,6,1
E00175227,8232.93172690763,8946.397202719969,715669.9188405797,345,7,1
E00175228,17567.5675675676,16234.9835747768,1356480.7150837989,179,3,1
E00175229,8017.857142857145,8162.753270576311,650711.4075630252,238,6,1
E00175231,3544.0605141422348,4038.110905648382,240695.02,50,4,1
E00175232,6621.62162162162,6621.62162162162,490000.0,1,1,1
E00175233,3070.459770114945,2970.443765037454,199491.66666666666,18,3,1
E00175234,5171.05263157895,6402.908397368283,304319.29824561405,114,3,1
E00175235,3388.8888888888896,4068.7020143227,239111.76470588235,34,5,1
E00175236,4944.88728359696,5792.871043289223,345573.45454545453,22,3,1
E00175237,4489.239124917514,5110.4572839056,279168.30188679247,106,2,1
E00175238,5180.58078649284,5814.401734489673,271204.661971831,142,1,1
E00175239,7256.89404934688,7964.986373478304,658769.7142857143,91,4,1
E00175240,7725.55055647644,8641.129100670249,604034.375,112,2,1
E00175241,6635.969359947945,7270.630674060699,521734.07575757575,66,9,1
E00175242,6152.73253709736,7714.025310111078,715365.0610687023,131,4,1
E00175243,6429.787563363385,7519.480898175226,409315.56666666665,90,1,1
E00175244,4544.954545454545,5392.083367941368,509893.6752136752,234,3,1
E00175245,6540.84461736413,8639.230768734007,1341443.861111111,36,2,1
E00175246,6578.50573941062,7838.620873328607,661191.3779527559,127,2,1
E00175247,5827.58620689655,6809.889274036508,637807.9710144928,69,2,1
E00175251,6924.74001094691,6615.739392273128,373321.4166666667,84,3,1
E00175252,16991.935483871,17227.14077727435,2035867.4896551725,145,1,1
E00175253,6881.0060505398,8843.371635441003,703220.3576642335,411,5,1
E00175254,10321.673189823885,10162.695575146954,958865.3846153846,26,1,1
E00175255,6406.79794982466,7487.2406124881545,631933.2054054054,185,3,1
E00175256,5285.892316145215,6277.621664091294,539831.9565217391,46,3,1
E00175257,7210.91489361702,7561.908769712677,569350.8625730994,342,13,1
E00175258,4725.298874824195,4725.298874824195,247500.0,2,1,1
E00175259,7158.27338129496,7920.436830697025,803124.7142857143,133,4,1
E00175260,3534.812871170695,3672.7870617412573,209866.66666666666,12,2,1
E00175261,2342.36515573563,3147.6779325689645,206714.6,25,6,1
E00175262,7894.73684210526,6872.868950852756,487398.1034482759,29,5,1
E00175263,3333.33333333333,3383.732620018838,320180.0,25,2,1
E00175264,7481.29675810474,8243.605774062431,751760.6464646464,99,2,1
E00175265,3807.208366496535,4144.306488348062,234628.57142857142,42,4,1
E00175266,3657.76629342521,3881.9504464944907,320567.2916666667,24,6,1
E00175268,957.685918108082,1296.6995255775166,105983.33333333333,3,1,1
E00175269,5217.87399389398,5645.355224561284,236059.24137931035,29,4,1
E00175270,3000.0,3081.532736944463,240265.11627906977,43,5,1
E00175271,4755.55555555556,5240.861683437042,313868.1008403361,119,1,1
E00175272,2972.46561145657,2794.8606762483123,187250.0,12,3,1
E00175273,3406.25,3651.204264547019,183433.87096774194,31,3,1
E00175274,3580.9171768511,3902.889122847387,331707.14285714284,7,2,1
E00175275,4843.13725490196,6065.815660841451,357071.4285714286,7,1,1
E00175276,3700.574774774775,4885.758568488639,296770.5593220339,118,4,1
E00175277,2664.57680250784,2809.087731851833,169774.9655172414,29,2,1
E00175278,2770.29817210178,3283.731389660166,226004.54545454544,22,4,1
E00175279,3689.680320894615,4464.427686674267,311104.9888888889,90,3,1
E00176220,5366.956281468745,5857.931860234633,432700.0,30,2,1
E00176221,7697.943722943724,8082.9257478362315,474557.75,20,2,1
E00176222,4014.812446717815,4937.60333058415,336028.51086956525,184,1,1
E00176223,4989.12626327235,5346.968942669682,421880.24590163934,61,1,1
E00176224,2937.5,3203.1356597287354,240646.0,25,1,1
E00176225,3181.81818181818,3158.7058890070434,164281.88235294117,51,2,1
E00176228,1823.52941176471,2013.532848599372,191930.0,15,5,1
E00176229,2769.23076923077,2892.180282166851,186400.30303030304,33,6,1
E00176234,5066.66666666667,5884.102718459047,423943.5851851852,405,4,1
E00176235,5679.86230636833,5783.988498837067,429414.3076923077,169,5,1
E00176236,2829.16666666667,3865.3193395943326,265237.2448979592,49,3,1
E00176237,3765.532879818595,4271.193417722709,240316.0,50,3,1
E00176238,2980.39215686275,3800.5590350079456,204596.4871794872,39,4,1
E00176239,4364.684738655085,4661.995306834332,319621.4461077844,334,5,1
E00176240,5855.46523705177,6381.1540746970395,421742.5380434783,184,3,1
E00176241,4154.20318675167,5245.357694400844,277374.85714285716,70,2,1
E00176242,5491.99084668192,5214.100373626915,323558.71165644174,163,4,1
E00176246,2063.30663106364,2698.8705319391684,325686.2419354839,124,4,1
E00176248,5812.85444234405,5812.85444234405,615000.0,1,1,1
E00176249,4161.16248348745,4682.141904568612,313741.53846153844,65,4,1
E00176250,5211.42857142857,5186.473987163953,317397.14285714284,49,1,1
E00176251,6832.64562655663,6389.444331520683,492191.7580645161,62,4,1
E00176252,2845.3008344312702,3779.930805475975,235125.0,42,2,1
E00176253,5363.035546859075,5773.588970751841,388307.71428571426,84,4,1
E00176254,4755.95238095238,4896.874635314492,321982.0714285714,70,2,1
E00176256,3783.78378378378,5167.080934358063,203615.38461538462,13,4,1
E00176258,3989.26654740608,4042.4548521660486,247917.06896551725,29,5,1
E00176259,2985.07462686567,3425.330646764833,205288.42424242425,33,1,1
E00176260,5929.79127134725,6624.136159984812,517276.4854368932,103,7,1
E00176261,5632.18390804598,6225.017263917124,420545.0283687943,141,4,1
E00176262,3690.2055476011346,4710.155472095033,365978.2894736842,38,3,1
E00176263,11311.8644067797,9914.439779461305,693453.6589861751,217,4,1
E00176265,6256.41025641026,6461.912961989729,719415.9272727272,55,4,1
E00176266,4305.55555555556,4881.851489021991,288526.3157894737,19,2,1
E00176269,3750.0677879438153,3936.757690470928,231308.52173913043,92,5,1
E00176270,3998.88888888889,4527.843800797191,248265.8620689655,29,2,1
E00176271,2515.35626535627,4195.789871842488,212972.72727272726,11,1,1
E00176272,4414.00569276472,5789.801032591121,307637.28571428574,84,2,1
E00176273,3943.18181818182,4506.409216955467,225716.81818181818,110,3,1
E00176274,4062.5,5087.769269283834,314058.82352941175,17,1,1
E00176275,8771.9298245614,7726.918502029955,591200.0,17,5,1
E00176276,3509.26445816957,5114.799323907163,569000.0,37,5,1
E00176278,10747.6635514019,9448.04966090944,728247.3020134228,149,5,1
E00176279,4411.76470588235,5122.510299538457,283333.3333333333,3,1,1
E00176280,3363.0198019802,4077.1360481603942,287930.73529411765,34,2,1
E00176281,7211.1111111111095,6193.076511701941,307878.5714285714,14,3,1
E00176283,5096.15384615385,6153.400993355474,429238.83950617287,81,5,1
E00176284,960.0,1880.674191872827,343529.4117647059,17,2,1
E00176287,7385.13333333333,6889.632561132807,492726.4726368159,201,4,1
E00176290,5368.5723514211895,5324.7750297900375,346743.1530612245,98,5,1
E00176292,6221.734684684685,5852.226768275712,375741.1818181818,44,4,1
E00176293,3040.93567251462,3633.3521480453132,496357.35294117645,17,2,1
E00176294,4703.83275261324,5071.837229313675,254632.86713286713,143,4,1
E00176295,4377.8243655262395,4730.792559518336,243137.5,128,5,1
E00176296,1762.78575225944,2850.989377876586,370000.0,20,4,1
E00176297,2136.98630136986,2459.522075604828,155057.6923076923,13,4,1
E00176298,2434.71014492754,2666.7143069600565,194087.9411764706,17,2,1
E00176299,4395.16129032258,4995.011893480542,288759.6119402985,67,7,1
E00176300,4812.83422459893,6625.163078437348,800264.775510204,49,1,1
E00176301,8165.825623773475,7787.9993161520215,573842.972972973,74,3,1
E00176302,4036.65721143356,4921.555882321953,300125.8596491228,57,3,1
E00176303,4202.404978136565,5322.021271314925,438929.91549295775,142,6,1
E00176304,4314.51612903226,5364.038088232453,372690.4074074074,135,3,1
E00176305,5151.23034859877,5612.825089793766,418744.0,76,4,1
E00176306,5125.1423690205,5243.727134935817,281565.0,120,4,1
E00176309,5244.54308276417,6090.144004909332,491119.4166666667,36,2,1
E00176310,3343.2426404995504,4173.035790497774,286848.23076923075,104,3,1
E00176311,4950.0,5653.161673590589,357279.0,75,4,1
E00176312,6137.419871794875,6831.026645988746,599684.387755102,98,10,1
E00176313,3700.0,4144.576546024616,196349.0884955752,113,1,1
E00176314,5355.55555555556,5058.905545084764,287820.8,55,4,1
E00176315,2765.71920757967,3741.8740534588833,239459.4714285714,70,11,1
E00176316,3763.7801093542203,3722.7009359440985,232879.2857142857,28,2,1
E00176317,4337.34939759036,4913.305801037412,288095.77669902914,103,3,1
E00176318,2817.95979710689,3842.6235002311073,277671.3846153846,39,3,1
E00176319,6518.167825126165,6886.536771028392,542853.2547169811,212,5,1
E00176320,5132.148553201185,5477.160635931196,443387.3703703704,108,6,1
E00176321,4130.0020627062695,4820.759610407267,248281.97826086957,46,1,1
E00176322,3085.5000063882253,4040.9349133775786,230302.29032258064,124,5,1
E00176323,4537.65993932199,5641.0433709344525,405280.6382978723,47,1,1
E00176324,4111.11111111111,4319.172043425393,270652.17391304346,23,1,1
E00176326,3280.17314146414,3953.113817669278,306844.4066666667,150,6,1
E00176328,4121.21212121212,4852.2558676138515,343719.1111111111,45,1,1
E00176330,4933.35848872876,5412.136748829795,389922.34,100,4,1
E00176331,5083.33333333333,5701.106212268352,352681.3619047619,105,2,1
E00176332,2907.268546593895,3465.2871667628697,197106.80555555556,36,4,1
E00176333,6742.728632478635,6564.104371499082,547630.0810810811,74,4,1
E00176455,3390.9708695755,3530.1465410167825,232656.66923076924,130,4,1
E00176456,3287.16280131074,3471.764592996915,317223.6538461539,78,4,1
E00176457,3368.57070434332,3365.5143456221385,198649.07738095237,168,6,1
E00176458,3246.66666666667,3429.5991772941125,369858.27102803736,107,9,1
E00176459,3246.91358024691,3469.944903311009,304151.8604651163,43,2,1
E00176460,3055.55555555556,3218.5763982553776,301926.4935064935,77,6,1
E00176461,3281.797605021035,3336.965146319189,262019.66049382716,162,3,1
E00176462,2843.75,3293.379046358539,237458.52173913043,115,4,1
E00176463,3171.875,3659.8304722613157,254006.57251908397,131,4,1
E00176464,3079.91570757011,3190.644535372218,159289.2605633803,142,5,1
E00176465,3263.9439744762203,3338.995212991696,179967.16145833334,192,6,1
E00176471,2628.20512820513,2942.314212896246,241572.37704918033,61,5,1
E00176472,2384.52655889145,2697.3942937037928,236442.96396396396,111,4,1
E00176473,3386.195049688965,3515.1078483310966,215113.15789473685,114,2,1
E00176474,4628.49944008959,4892.991676690733,306509.0447761194,201,12,1
E00176475,3582.549603174605,3983.7017538376335,240103.55833333332,120,2,1
E00176476,2328.18331577555,2527.417608226197,135562.5,8,2,1
E00176477,3852.75900900901,4522.322883508359,218844.01315789475,152,4,1
E00176478,2918.35099922521,3025.87585887998,194747.87931034484,58,1,1
E00176479,2837.10054559626,3191.317405933093,165169.47368421053,19,1,1
E00176480,2732.12943805013,3038.401197285334,190906.01351351352,74,1,1
E00176481,3852.82219225583,3894.8278614106357,232127.18143459916,237,3,1
E00176482,3785.67268491555,4175.636774016911,453189.08450704225,71,3,1
E00176483,4247.966109318295,4665.204998741455,349164.375,80,2,1
E00176485,1240.50632911392,1405.5416731589564,107623.0,99,4,1
E00176486,4000.0,4077.155937188465,227977.71653543308,127,3,1
E00176487,4302.32558139535,4287.77147158306,258997.70588235295,85,6,1
E00176488,4786.059782608695,5215.554038651716,317269.4424778761,226,3,1
E00176489,4710.331347728965,4961.8119862238855,354884.4909090909,110,1,1
E00176491,3583.721208091345,3997.085998651909,219058.0,28,1,1
E00176494,4235.6428807946995,4632.034480484587,338364.9666666667,30,3,1
E00176495,6215.94982078853,6262.787106405792,403875.0,28,1,1
E00176496,2920.166408224215,3624.8578844602143,332164.3085106383,94,8,1
E00176497,3915.74399135836,4209.642620774922,235309.79432624113,141,3,1
E00176498,4230.68358940102,4366.91858187687,253595.45454545456,33,4,1
E00176500,3704.665208147165,4023.043647769104,332039.93827160494,162,2,1
E00176502,3142.85714285714,3100.1110942064442,166579.4,25,3,1
E00176503,4222.8307560137455,4403.349284226444,287331.8367346939,196,5,1
E00176504,4265.993265993266,4645.582014904353,320161.68125,160,3,1
E00176505,3636.36363636364,3791.3317766590876,279471.88372093026,43,4,1
E00176507,3085.188817202255,3820.1676809095047,414139.28571428574,70,4,1
E00176511,3539.32584269663,3937.514207143943,352540.82949308754,217,3,1
E00176512,3050.0,3505.8558132664407,295641.1076923077,195,4,1
E00176514,4115.22633744856,4360.634126968405,279740.1443298969,291,3,1
E00176517,3659.466911764705,3637.225956130605,229419.8,220,8,1
E00176519,3595.50561797753,3902.6544960742685,306800.974522293,157,12,1
E00176520,2631.57894736842,3081.6575302011493,271220.3843137255,255,5,1
E00176521,6454.940149136575,5713.117852115945,337145.6692307692,130,8,1
E00176522,5090.90909090909,5257.058186082448,309571.9225806452,155,2,1
E00176523,3561.22448979592,3859.701600441265,269464.70149253734,67,3,1
E00176524,4472.69303201507,5059.712873241757,367887.91245791246,297,6,1
E00176525,4676.01870407482,4992.675898372054,346852.5081433225,307,8,1
E00176526,3389.18918918919,3342.3577500450488,219628.23863636365,88,3,1
E00176527,2041.66666666667,2140.504491798703,165650.54128440368,109,3,1
E00176528,2179.6875,2513.7605217185014,180055.98214285713,168,5,1
E00176529,2575.34246575342,2811.590329468004,200829.31506849316,73,4,1
E00176530,3085.782868693675,3108.6183747828377,160721.66666666666,84,2,1
E00176531,2008.06451612903,2307.1719046250055,162253.6484848485,165,8,1
E00176532,3692.68833087149,3849.081730961015,255210.45901639343,122,5,1
E00176533,2063.599224484145,2241.381629086764,159175.42857142858,70,4,1
E00176534,2880.16625452447,2676.4520386536014,189906.15384615384,78,7,1
E00176535,6099.83394896472,5816.216976741526,524194.6347826087,115,7,1
E00176536,3148.82978723404,3029.6074543218306,209524.53672316385,177,4,1
E00176537,2830.976150859675,3106.580439646312,217288.48958333334,96,3,1
E00176539,4296.47893400158,4377.004036117884,298065.65873015876,378,5,1
E00176540,4596.77419354839,4725.938851066909,287720.93023255817,43,2,1
E00176541,2023.80952380952,2198.4115643534083,172839.68656716417,67,2,1
E00176542,2099.795548654245,2371.6960163949902,178033.26712328766,146,6,1
E00176543,2444.33333333333,2717.0596392561692,181036.9802955665,203,5,1
E00176544,4193.50007488393,4571.15201404804,322018.3613445378,119,1,1
E00176545,3157.06393054459,3418.5017180650307,196965.85889570552,163,2,1
E00176546,1690.0,1968.5991879952915,210686.90322580645,31,2,1
E00176547,3717.44397334949,3954.6803169820378,200374.79802955664,203,2,1
E00176548,3094.37854564208,2853.0216663194865,191305.3211678832,137,3,1
E00176549,2548.34716761322,2792.5222389136516,155176.42857142858,119,5,1
E00176550,2441.60112689283,2596.6442785661193,187995.44776119402,67,2,1
E00176551,3885.354577410975,4531.732847711386,268566.25,12,3,1
E00176552,2368.42105263158,2446.1810283192412,158927.4671814672,259,3,1
E00176553,5331.84784338692,5336.634620001625,326611.8144329897,97,3,1
E00176555,4459.45945945946,4814.723557320637,337933.8775510204,147,2,1
E00176556,4132.795304475425,4526.3694879279365,347558.4,280,7,1
E00176557,2230.319605319605,2501.15080329142,170336.2985074627,134,2,1
E00176558,2484.375,2660.1475502162916,172747.76470588235,187,5,1
E00176559,2941.644984917045,3091.5777365780095,195641.9024390244,82,2,1
E00176562,4050.95068469574,4144.334430964343,250701.38636363635,132,5,1
E00176563,2352.86764705882,2709.7215862574644,185196.94736842104,209,5,1
E00176564,2543.10344827586,2862.4988978496012,176063.1208791209,91,3,1
E00176565,3731.25586767161,3653.3903790452687,232282.2741935484,124,3,1
E00176566,4165.83333333333,4456.404502084452,378715.96774193546,217,5,1
E00176567,2438.01652892562,2566.602009639448,154037.2695035461,141,3,1
E00176569,3426.198219011315,3590.433749318498,239491.05263157896,76,1,1
E00176570,3678.03187803188,3613.4894932265543,243088.3976608187,171,2,1
E00176571,1818.18181818182,2270.4282698100938,185748.2876712329,73,4,1
E00176572,3755.637189108435,3894.248952954378,228934.66666666666,42,2,1
E00176573,3000.0,3257.121799031844,171607.826446281,121,10,1
E00176574,2284.25641025641,2528.048510924597,197333.88888888888,90,2,1
E00176575,1847.46835443038,2333.461813155784,190118.80412371134,97,4,1
E00176576,2185.638392857145,2396.397205559812,172919.5,56,2,1
E00176577,2644.3330340648154,3020.980719272272,199483.375,40,2,1
E00176578,2658.450190602145,2899.5582449383196,208401.59032258065,310,2,1
E00176579,3878.74837027379,4312.066284571873,305245.6581196581,117,1,1
E00176581,2303.37078651685,2413.9277145610968,169694.5744680851,47,4,1
E00176582,3547.8070175438597,3635.521738669266,212867.84,150,6,1
E00176583,3799.7061529349003,4233.272098851287,328455.1875,176,3,1
E00176584,3398.7292547288653,3534.056259167757,248396.568627451,204,2,1
E00176585,3284.18230563003,3419.1012983798587,233411.7264957265,117,3,1
E00176586,3095.00589402715,3240.8640704162676,173988.4298245614,114,10,1
E00176587,2355.07246376812,2665.867700512106,189373.72258064518,155,3,1
E00176588,4339.089203306456,4317.631379572885,308025.0,32,2,1
E00176589,1864.51897616946,2476.0449906080967,230166.66666666666,3,2,1
E00176590,3125.0,3629.42434591681,321379.203539823,113,2,1
E00176591,4796.98886842316,5156.232129810745,421713.65040650405,123,2,1
E00176593,2577.2766323024052,2646.0504332651494,177953.75531914894,188,4,1
E00176594,5373.83177570093,5351.010674612134,868033.3835616439,73,4,1
E00176595,4600.72297075255,4704.7690448848125,272200.5301204819,83,2,1
E00176912,2586.20689655172,2545.2545716867444,146893.26748971193,243,5,1
E00176913,1265.82278481013,1222.828029341778,121509.77551020408,49,6,1
E00176914,2128.659419529495,2278.387534897375,126324.22222222222,180,8,1
E00176915,5733.33333333333,4913.70043589388,321090.4672897196,214,12,1
E00176916,2145.16129032258,2290.109617322733,152524.50561797753,89,8,1
E00176917,6034.619450317125,5839.793941448116,248740.77127659574,188,5,1
E00176918,3664.377358490565,3381.253450946822,183715.51666666666,60,2,1
E00176919,3368.42105263158,3291.55638410486,197067.78260869565,115,4,1
E00176920,2497.57885060746,2862.6730194440192,196102.875,160,3,1
E00176921,2550.066738816735,2887.6398148532767,174854.5283018868,106,1,1
E00176922,2220.77922077922,2352.876814952126,188328.55140186916,107,6,1
E00176923,2641.842126015295,2886.1242465351065,207248.97727272726,132,6,1
E00176924,3880.4347826087,3935.205680105055,218338.45132743364,113,2,1
E00176925,5339.44152542373,5247.2843060244795,334850.26946107787,334,8,1
E00176926,4230.76923076923,3836.647023189937,240548.45669291337,127,8,1
E00176927,5258.62068965517,5191.471091999394,338337.2891566265,83,2,1
E00176928,3373.13432835821,3363.17364209709,336801.87116564414,163,9,1
E00176929,2146.01769911504,2195.420619044582,227372.69411764707,85,4,1
E00176930,2812.421875,2832.547663045573,172723.65873015873,126,4,1
E00176931,3392.79761904762,3492.8042096649083,333466.2248062015,129,3,1
E00176932,4842.431761786605,4259.038188800206,331546.0,334,19,1
E00176933,3095.2380952381,3139.0286954998332,175646.37554585154,229,7,1
E00176934,3666.8198529411748,3661.494539820933,213523.4455782313,294,7,1
E00176935,3734.17721518987,3236.284219539106,294274.62295081967,244,12,1
E00176936,2837.7027027027,3117.047426171071,176278.2275449102,167,3,1
E00176937,4736.84210526316,4467.113638182272,478871.25,172,9,1
E00176938,3794.250587774295,4089.9385137584245,263365.55194805196,154,4,1
E00176939,1919.35483870968,1964.6745439476792,191194.87179487178,39,1,1
E00176940,2541.394813312135,2737.007988146913,138624.31818181818,132,9,1
E00176941,3088.23529411765,3288.9540278233685,256482.33333333334,180,5,1
E00176942,1635.51401869159,2083.557338822592,161771.42857142858,7,1,1
E00176943,2148.4375,2399.3237978764187,270278.40425531915,47,1,1
E00176944,2499.62121212121,2626.765538627291,219688.50746268657,67,3,1
E00176945,3370.189888164025,3599.6129975059193,271907.13483146066,178,4,1
E00176946,2253.73134328358,2522.153941383433,214443.3606557377,61,4,1
E00176947,2999.89795918367,3516.019222229427,201341.4605263158,76,1,1
E00176948,5065.36226930964,4545.447782707154,301339.6458333333,240,5,1
E00176949,2584.69882298638,2912.703231834533,186574.59074733095,281,6,1
E00176950,3264.70588235294,3471.867342032765,240764.40830449827,289,10,1
E00176951,2444.4047619047597,2882.460041630061,170622.9659090909,264,3,1
E00176952,3067.48466257669,3162.6354262614755,228364.00309597523,323,19,1
E00176953,3800.904977375565,3864.942913805747,254768.70833333334,120,3,1
E00176954,1686.71686746988,1821.9736954981674,155851.94444444444,90,4,1
E00176955,3418.60465116279,3557.2137640676606,219784.6089385475,179,2,1
E00176956,3456.0931899641546,3673.8613435517213,286255.5,90,2,1
E00176957,4647.88732394366,4719.516595889835,310300.0,15,1,1
E00176958,3128.73106060606,3331.849311881805,175606.86764705883,136,3,1
E00176959,2703.29037154091,2854.30345485449,125701.48305084746,118,6,1
E00176960,3620.68965517241,3653.7770539136186,307957.8448275862,232,9,1
E00176961,2569.909793814435,2681.514588502701,232537.84722222222,72,2,1
E00176962,4236.11111111111,4238.181824126184,387328.1343283582,201,12,1
E00176963,2974.9375,3090.634092447166,270601.12970711297,239,5,1
E00176964,3358.20895522388,3538.7080337101343,218271.36752136753,117,2,1
E00176965,2596.365578224885,2850.813175151396,124821.12903225806,186,3,1
E00176966,2907.4493045081254,3070.5754451712533,321735.8035714286,56,2,1
E00176967,1443.48894348894,1486.3676052208598,93884.71929824562,57,6,1
E00176968,2297.2900911382603,2470.8668422964715,143541.04166666666,120,2,1
E00176969,4403.684550743375,4240.551374509914,369437.4166666667,180,9,1
E00176970,3875.0,3666.624595986362,450250.0,32,1,1
E00176972,2700.273109243695,2731.628667628063,194752.16666666666,72,4,1
E00176973,2974.1513377926403,3284.678427235179,195430.3869047619,168,2,1
